Job_ID,Role,Company,Location,Publish_Time,URL
84413216,Big Data Support Engineer (Junior),NTT DATA SERVICES SINGAPORE PTE. LTD.,Central Region,2025-05-23 11:23:57,https://id.jobstreet.com/id/job/84413216
84256207,Big Data Engineer,Pan-United Corporation Ltd,Kaki Bukit,2025-05-16 11:23:57,https://id.jobstreet.com/id/job/84256207
84413079,Big Data Support Engineer (Intermediate),NTT DATA SERVICES SINGAPORE PTE. LTD.,Central Region,2025-05-23 11:23:57,https://id.jobstreet.com/id/job/84413079
84703451,Data Engineer,HORIZON COMPUTER MANAGEMENT PTE. LTD.,Singapore,2025-06-04 11:23:57,https://id.jobstreet.com/id/job/84703451
84347705,Big Data Development Engineer,Tencent International Service Pte. Ltd.,Singapore,2025-05-20 11:23:57,https://id.jobstreet.com/id/job/84347705
84181061,Data Engineer,SMRT Corporation Ltd,Bishan,2025-05-13 11:23:57,https://id.jobstreet.com/id/job/84181061
84373493,Junior Data Engineer (Python / JAVA / SQL),Vanguard Software Pte Ltd,Central Region,2025-05-21 11:23:57,https://id.jobstreet.com/id/job/84373493
84363586,Data Engineer,Assurity Trusted Solutions Pte Ltd,Singapore River,2025-05-21 11:23:57,https://id.jobstreet.com/id/job/84363586
84691849,"Senior Data Engineer, AI/Machine Learning Lab",Changi Airport Group (Singapore) Pte. Ltd.,Changi,2025-06-04 11:23:57,https://id.jobstreet.com/id/job/84691849
84564154,Cloudera / Data Engineer,NCS Pte Ltd,Ang Mo Kio Town Centre,2025-05-29 11:23:57,https://id.jobstreet.com/id/job/84564154
84239357,Associate Data Engineer (1-2 Years Contract),SPD Scientific Pte Ltd,Pasir Panjang,2025-05-15 11:23:57,https://id.jobstreet.com/id/job/84239357
84612191,"Data Engineer (Control M, Hadoop, Spark, Hive, Big Data)",NEPTUNEZ SINGAPORE PTE. LTD.,Singapore,2025-05-31 11:23:57,https://id.jobstreet.com/id/job/84612191
84724781,Data Engineer | $6k - $7.5k | 24 Months' Contract,BGC Group Pte Ltd,Singapore River,2025-06-05 11:23:57,https://id.jobstreet.com/id/job/84724781
84703997,Data Engineer,KNOWLEDGESG GLOBAL PTE. LTD.,Singapore,2025-06-04 11:23:57,https://id.jobstreet.com/id/job/84703997
84591696,AI Engineer,FULLERTON HEALTHCARE GROUP PTE LTD,Central Region,2025-05-30 11:23:57,https://id.jobstreet.com/id/job/84591696
84455983,Data Engineer,Engineers Gate,Singapore,2025-05-25 11:23:57,https://id.jobstreet.com/id/job/84455983
75168122,Senior/ Data Engineer - DSC/EZ,ST Engineering Mission Software & Services Pte Ltd,North-East Region,2025-05-19 11:23:57,https://id.jobstreet.com/id/job/75168122
84752924,Contract - Data Engineer [AI Data Pipeline] (1 year),Infineon Technologies,Kallang,2025-06-06 11:23:57,https://id.jobstreet.com/id/job/84752924
84515489,Data Engineer,PEPPER INTERNET TECHNOLOGY PTE. LTD.,Central Region,2025-05-27 11:23:57,https://id.jobstreet.com/id/job/84515489
84335698,Data Engineer,Michael Page International Pte Ltd,Central Region,2025-05-20 11:23:57,https://id.jobstreet.com/id/job/84335698
84766430,Data Engineer III/IV,Ollion,Singapore,2025-06-08 01:23:57,https://id.jobstreet.com/id/job/84766430
84185059,Data Engineer,Keppel Management Ltd,Central Region,2025-05-13 11:23:57,https://id.jobstreet.com/id/job/84185059
84413011,Data engineer,BUTTERFLY EFFECT PTE. LTD.,Central Region,2025-05-22 11:23:57,https://id.jobstreet.com/id/job/84413011
84313478,Senior Data Engineer (Team Lead),Innergy Consulting Pte. Ltd.,Central Region,2025-05-19 11:23:57,https://id.jobstreet.com/id/job/84313478
84515684,Data Engineer,RISKDATA CONSULTING PTE. LTD.,Central Region,2025-05-27 11:23:57,https://id.jobstreet.com/id/job/84515684
84511671,Data Science & Engineer,Flintex Consulting Pte Ltd,City Hall,2025-05-27 11:23:57,https://id.jobstreet.com/id/job/84511671
84544309,Big Data Developer,ALMR CONSULTING PTE. LTD.,Singapore,2025-05-28 11:23:57,https://id.jobstreet.com/id/job/84544309
84233154,Data Engineer,PSA Corporation Limited,Pasir Panjang,2025-05-15 11:23:57,https://id.jobstreet.com/id/job/84233154
84759645,PySpark/Hadoop Data Engineer,CAPGEMINI SINGAPORE PTE. LTD.,Marina South,2025-06-06 11:23:57,https://id.jobstreet.com/id/job/84759645
84423976,"Value Creation & Deal Strategy, Data Scientist, Assistant Manager to Manager",KPMG Services Pte Ltd,Central Region,2025-05-23 11:23:57,https://id.jobstreet.com/id/job/84423976
84752341,Data Engineer - Pyspark-SG - C1,CAPGEMINI SINGAPORE PTE. LTD.,Singapore,2025-06-06 11:23:57,https://id.jobstreet.com/id/job/84752341
