Job_ID,Role,Company,Location,Publish_Time,URL
84544309,Big Data Developer,ALMR CONSULTING PTE. LTD.,Singapore,2025-05-28 21:23:06,https://id.jobstreet.com/id/job/84544309
84019756,Data Engineer Lead,Mister Mobile Trading Pte Ltd,East Region,2025-05-06 21:23:06,https://id.jobstreet.com/id/job/84019756
84515489,Data Engineer,PEPPER INTERNET TECHNOLOGY PTE. LTD.,Central Region,2025-05-27 21:23:06,https://id.jobstreet.com/id/job/84515489
75168122,Senior/ Data Engineer - DSC/EZ,ST Engineering Mission Software & Services Pte Ltd,North-East Region,2025-05-19 21:23:06,https://id.jobstreet.com/id/job/75168122
84373493,Junior Data Engineer (Python / JAVA / SQL),Vanguard Software Pte Ltd,Central Region,2025-05-21 21:23:06,https://id.jobstreet.com/id/job/84373493
84335698,Data Engineer,Michael Page International Pte Ltd,Central Region,2025-05-20 21:23:06,https://id.jobstreet.com/id/job/84335698
84360289,Data engineer - Azure,Flintex Consulting Pte Ltd,City Hall,2025-05-21 21:23:06,https://id.jobstreet.com/id/job/84360289
84239357,Associate Data Engineer (1-2 Years Contract),SPD Scientific Pte Ltd,Pasir Panjang,2025-05-15 21:23:06,https://id.jobstreet.com/id/job/84239357
84497750,Data Engineer (Informatica or Talend) | 3-Year Contract,BGC Group Pte Ltd,Singapore River,2025-05-27 21:23:06,https://id.jobstreet.com/id/job/84497750
84511671,Data Science & Engineer,Flintex Consulting Pte Ltd,City Hall,2025-05-27 21:23:06,https://id.jobstreet.com/id/job/84511671
84027558,Big Data Developer,Linkedcorp HR Consultancy Pte Ltd,Central Region,2025-05-06 21:23:06,https://id.jobstreet.com/id/job/84027558
84045080,"Senior Data Engineer (Python, Azure, Power BI)",PERSOLKELLY Singapore Pte Ltd (Formerly Kelly Services Singapore Pte Ltd),North-East Region,2025-05-07 21:23:06,https://id.jobstreet.com/id/job/84045080
84008497,Data Science & Engineer,Flintex Consulting Pte Ltd,City Hall,2025-05-06 21:23:06,https://id.jobstreet.com/id/job/84008497
84233154,Data Engineer,PSA Corporation Limited,Pasir Panjang,2025-05-15 21:23:06,https://id.jobstreet.com/id/job/84233154
84313478,Senior Data Engineer (Team Lead),Innergy Consulting Pte. Ltd.,Central Region,2025-05-19 21:23:06,https://id.jobstreet.com/id/job/84313478
84089769,Lead Data Engineer,Achieve Career Consultant Pte Ltd,Central Region,2025-05-08 21:23:06,https://id.jobstreet.com/id/job/84089769
84572649,Senior Data Engineer,Cadenza Solutions,Singapore,2025-05-29 21:23:06,https://id.jobstreet.com/id/job/84572649
84591696,AI Engineer,FULLERTON HEALTHCARE GROUP PTE LTD,Central Region,2025-05-30 21:23:06,https://id.jobstreet.com/id/job/84591696
84572186,Senior/ Data Engineer,BW LPG Holding Pte Ltd,Queenstown,2025-05-29 21:23:06,https://id.jobstreet.com/id/job/84572186
84515684,Data Engineer,RISKDATA CONSULTING PTE. LTD.,Central Region,2025-05-27 21:23:06,https://id.jobstreet.com/id/job/84515684
82451779,Business Intelligence Developer,ESR Group,Singapore,2025-05-04 21:23:06,https://id.jobstreet.com/id/job/82451779
84589092,CDP Data Engineer,Hays Specialist Recruitment Pte Ltd,Central Region,2025-05-30 21:23:06,https://id.jobstreet.com/id/job/84589092
84192982,Data Engineer,Paradex,Singapore,2025-05-13 21:23:06,https://id.jobstreet.com/id/job/84192982
84521321,Senior Data Development Engineer,TXT TECHNICAL PTE. LTD.,Central Region,2025-05-27 21:23:06,https://id.jobstreet.com/id/job/84521321
84181061,Data Engineer,SMRT Corporation Ltd,Bishan,2025-05-13 21:23:06,https://id.jobstreet.com/id/job/84181061
84612191,"Data Engineer (Control M, Hadoop, Spark, Hive, Big Data)",NEPTUNEZ SINGAPORE PTE. LTD.,Singapore,2025-05-31 21:23:06,https://id.jobstreet.com/id/job/84612191
84363586,Data Engineer,Assurity Trusted Solutions Pte Ltd,Singapore River,2025-05-21 21:23:06,https://id.jobstreet.com/id/job/84363586
84217542,"Technical Lead (Azure Data, Bank) | Permanent",GMP Group HQ,East Region,2025-05-14 21:23:06,https://id.jobstreet.com/id/job/84217542
84544407,Data Engineer,UARROW PTE. LTD.,Changi,2025-05-28 21:23:06,https://id.jobstreet.com/id/job/84544407
84241582,"Manager, Data Science",American Express International Inc,Raffles Place,2025-05-15 21:23:06,https://id.jobstreet.com/id/job/84241582
84604669,Full Stack Developer,Flintex Consulting Pte Ltd,City Hall,2025-05-31 21:23:06,https://id.jobstreet.com/id/job/84604669
84188892,Big Data Intern,百度(香港)有限公司,Singapore River,2025-05-13 21:23:06,https://id.jobstreet.com/id/job/84188892
84356922,Executive,StarHub Ltd,Singapore,2025-05-20 21:23:06,https://id.jobstreet.com/id/job/84356922
84523558,IT Business Intelligence Analyst,ISS FACILITY SERVICES PRIVATE LIMITED,Central Region,2025-05-28 21:23:06,https://id.jobstreet.com/id/job/84523558
83418363,Data Engineer,Paradigm Holdings,Singapore,2025-05-04 21:23:06,https://id.jobstreet.com/id/job/83418363
84028134,Associate Data Engineer (Internship),SPD Scientific Pte Ltd,Pasir Panjang,2025-05-06 21:23:06,https://id.jobstreet.com/id/job/84028134
84276514,"Research Officer (Research Data Integration), BII","Agency for Science, Technology and Research (A*STAR)",One North,2025-05-16 21:23:06,https://id.jobstreet.com/id/job/84276514
84110019,Data Engineer (Python),ST ENGINEERING INFO-SECURITY PTE. LTD,Jurong East,2025-05-09 21:23:06,https://id.jobstreet.com/id/job/84110019
84663701,Senior ServiceNow and Java Developer,NETS,Braddell,2025-06-03 16:23:06,https://id.jobstreet.com/id/job/84663701
84543673,Informatica Engineer,RISKDATA CONSULTING PTE. LTD.,Central Region,2025-05-28 21:23:06,https://id.jobstreet.com/id/job/84543673
84387712,Senior Data Platform Engineer,MB ENERGY (SGP) PTE. LTD.,Central Region,2025-05-21 21:23:06,https://id.jobstreet.com/id/job/84387712
84269279,"Senior / Lead Data Engineer (Python, Kafka, Iceberg, ClickHouse)",Vanguard Software Pte Ltd,Central Region,2025-05-16 21:23:06,https://id.jobstreet.com/id/job/84269279
84393093,Senior Data Engineer,Avatar Techno Service,Singapore,2025-05-21 21:23:06,https://id.jobstreet.com/id/job/84393093
84664212,Database Engineer / DBA ( Agentic AI),Links International,Central Region,2025-06-03 17:23:06,https://id.jobstreet.com/id/job/84664212
84544108,Application Developer (Asp.net),ALMR CONSULTING PTE. LTD.,Singapore,2025-05-28 21:23:06,https://id.jobstreet.com/id/job/84544108
84243639,Full Stack Developer,Flintex Consulting Pte Ltd,City Hall,2025-05-15 21:23:06,https://id.jobstreet.com/id/job/84243639
84542865,Senior Data Engineer,Plaud AI,Singapore,2025-05-28 21:23:06,https://id.jobstreet.com/id/job/84542865
84607635,12 Months Data Analyst - Operations,HUDSON RPO (SINGAPORE) PTE. LTD.,Central Region,2025-05-31 21:23:06,https://id.jobstreet.com/id/job/84607635
84657416,Full stack Developer (Python/CI/CD) | $ 7500 | Central,APBA TG Human Resource Pte Ltd,Downtown Tanjong Pagar,2025-06-03 13:23:06,https://id.jobstreet.com/id/job/84657416
76727254,"Data Analyst, AI & Data, Technology Consulting",Ernst & Young Solutions LLP,Singapore,2025-05-04 21:23:06,https://id.jobstreet.com/id/job/76727254
84441175,Data Scientist,Yokogawa Engineering Asia Pte Ltd,Bedok South,2025-05-23 21:23:06,https://id.jobstreet.com/id/job/84441175
84501821,Data Architect,National University of Singapore,National University Of Singapore,2025-05-27 21:23:06,https://id.jobstreet.com/id/job/84501821
84543796,Informatica Engineer,UARROW PTE. LTD.,Changi,2025-05-28 21:23:06,https://id.jobstreet.com/id/job/84543796
83997270,Data Migration Developer (Grad Hire),CAPGEMINI SINGAPORE PTE. LTD.,Singapore,2025-05-05 21:23:06,https://id.jobstreet.com/id/job/83997270
84079943,Digital Analytics Manager,,Central Region,2025-05-08 21:23:06,https://id.jobstreet.com/id/job/84079943
84423976,"Value Creation & Deal Strategy, Data Scientist, Assistant Manager to Manager",KPMG Services Pte Ltd,Central Region,2025-05-23 21:23:06,https://id.jobstreet.com/id/job/84423976
84423209,Senior Data Engineer,Razer Inc.,North Region,2025-05-22 21:23:06,https://id.jobstreet.com/id/job/84423209
84037696,AI Data Engineer,INNOCELLENCE CONSULTING PTE. LTD.,Central Region,2025-05-06 21:23:06,https://id.jobstreet.com/id/job/84037696
84634786,System Analyst/ IT Project Analyst (East/ Up to 5k) (ID: 673967),PERSOLKELLY Singapore Pte Ltd (Formerly Kelly Services Singapore Pte Ltd),East Region,2025-06-02 21:23:06,https://id.jobstreet.com/id/job/84634786
84446890,Data Engineer - QuantumBlack,"QuantumBlack, AI by McKinsey",Singapore,2025-05-23 21:23:06,https://id.jobstreet.com/id/job/84446890
84604065,Staff Data Analyst,Stripe,Anson,2025-05-30 21:23:06,https://id.jobstreet.com/id/job/84604065
84098765,Lead Data Engineer,CAPGEMINI SINGAPORE PTE. LTD.,Singapore,2025-05-08 21:23:06,https://id.jobstreet.com/id/job/84098765
84249971,"Data Engineer, Associate/Senior Associate, Data & AI, Technology Consulting",Ernst & Young Solutions LLP,Singapore,2025-05-15 21:23:06,https://id.jobstreet.com/id/job/84249971
84038083,Senior Data Analyst,Technocracy,Singapore,2025-05-06 21:23:06,https://id.jobstreet.com/id/job/84038083
84360660,Data Engineer,Avatar Techno Services,Singapore,2025-05-20 21:23:06,https://id.jobstreet.com/id/job/84360660
84648771,Software Development Manager (DSC/CY/16965),ST Engineering Advanced Networks & Sensors Pte Ltd,Jurong East,2025-06-03 09:23:06,https://id.jobstreet.com/id/job/84648771
84055215,Techno Functional Systems Analyst (Banking Client - AML Transaction Monitoring),,Central Region,2025-05-07 21:23:06,https://id.jobstreet.com/id/job/84055215
84632003,Research Engineer (software development for AI-driven projects) (ICT/DW),Singapore Institute of Technology,Punggol,2025-06-02 21:23:06,https://id.jobstreet.com/id/job/84632003
83651008,Senior Data Engineer,Razer Inc.,Singapore,2025-05-04 21:23:06,https://id.jobstreet.com/id/job/83651008
84665206,Devops | Senior Devops|Banking,CGP Personnel,Central Region,2025-06-03 17:23:06,https://id.jobstreet.com/id/job/84665206
84522772,Site Reliability Engineer - Data Management Suite,TikTok Pte. Ltd.,Singapore,2025-05-28 21:23:06,https://id.jobstreet.com/id/job/84522772
84300046,Lead Data Architect,Synechron,Singapore,2025-05-18 21:23:06,https://id.jobstreet.com/id/job/84300046
83667963,Data Architect - DSC/MC,ST Engineering Mission Software & Services Pte Ltd,Ang Mo Kio,2025-05-19 21:23:06,https://id.jobstreet.com/id/job/83667963
84663345,Lead AI Engineer (Ref 25949),Jobline Resources Pte Ltd,Central Region,2025-06-03 16:23:06,https://id.jobstreet.com/id/job/84663345
84148042,Senior Data Platform Engineer,Airwallex,Singapore,2025-05-11 21:23:06,https://id.jobstreet.com/id/job/84148042
84280422,Fullstack Developer,AlwaysHired Pte. Ltd.,Central Region,2025-05-16 21:23:06,https://id.jobstreet.com/id/job/84280422
84557083,Software Developer (Computer Science/ Data Science/ AI),Nanyang Technological University,Singapore,2025-05-29 21:23:06,https://id.jobstreet.com/id/job/84557083
84359312,"Vice President, Data Engineer, Group Technology",United Overseas Bank Limited (UOB),Singapore,2025-05-20 21:23:06,https://id.jobstreet.com/id/job/84359312
84207115,Cloud Data Architect,CAPGEMINI SINGAPORE PTE. LTD.,Singapore,2025-05-13 21:23:06,https://id.jobstreet.com/id/job/84207115
84377215,Technical Lead (Artificial Intelligence) (Ref 26083),Jobline Resources Pte Ltd,West Region,2025-05-21 21:23:06,https://id.jobstreet.com/id/job/84377215
84025402,"Research Officer, Computational Genomics Platform (GIS)","Agency for Science, Technology and Research (A*STAR)",One North,2025-05-06 21:23:06,https://id.jobstreet.com/id/job/84025402
84557229,Senior Data Platform Engineer,Airwallex,Singapore,2025-05-29 21:23:06,https://id.jobstreet.com/id/job/84557229
84211419,Enterprise GenAI Frontend Engineer,A-IT Software Services Pte Ltd,Singapore,2025-05-14 21:23:06,https://id.jobstreet.com/id/job/84211419
84036464,Data Scientist - Data Acquisition,TikTok Pte. Ltd.,Singapore,2025-05-06 21:23:06,https://id.jobstreet.com/id/job/84036464
84090155,Senior Devops Engineer- 6 month contract and extendable,Michael Page International Pte Ltd,Central Region,2025-05-08 21:23:06,https://id.jobstreet.com/id/job/84090155
84439302,"Sr Asst Director / Dy Director, Data Applications and Project Management, BDH","Agency for Science, Technology and Research (A*STAR)",One North,2025-05-23 21:23:06,https://id.jobstreet.com/id/job/84439302
84067715,Senior Data Engineer,Tencent International Service Pte. Ltd.,Singapore,2025-05-07 21:23:06,https://id.jobstreet.com/id/job/84067715
84541387,*Jurong West* Power Automate Developer | AI,ScienTec Consulting Pte Ltd,West Region,2025-05-28 21:23:06,https://id.jobstreet.com/id/job/84541387
84221796,"Software Engineer (C#, banking background is preferred)",Adecco Personnel Pte Ltd.,Central Region,2025-05-14 21:23:06,https://id.jobstreet.com/id/job/84221796
84370049,Cloud Infrastructure Engineer,OLA TECHNOLOGIES SDN BHD,East Region,2025-05-21 21:23:06,https://id.jobstreet.com/id/job/84370049
84323956,Senior Data Architect - Cloud Services & Databricks,Menrva,Singapore,2025-05-19 21:23:06,https://id.jobstreet.com/id/job/84323956
84439172,AI Engineer (Openshift Container Platform) | Contract,BGC Group Pte Ltd,Singapore River,2025-05-23 21:23:06,https://id.jobstreet.com/id/job/84439172
84424518,"Sr Manager / Assistant Director - Partnerships & Product, Biomedical Data Hub","Agency for Science, Technology and Research (A*STAR)",One North,2025-05-23 21:23:06,https://id.jobstreet.com/id/job/84424518
84572533,AI and Data Engineering Lead,H3 ZOOM PTE. LTD.,Singapore,2025-05-29 21:23:06,https://id.jobstreet.com/id/job/84572533
84242982,Solutions Architect,Kallang Alive Sport Management Co Pte. Ltd.,Kallang,2025-05-15 21:23:06,https://id.jobstreet.com/id/job/84242982
84667031,Data Engineer - Tribus,Tribus,Singapore,2025-05-30 21:23:06,https://id.jobstreet.com/id/job/84667031
83810822,Assistant Principal AI Engineer - MLOps,ST Engineering,North-East Region,2025-05-22 21:23:06,https://id.jobstreet.com/id/job/83810822
84355032,"Software Engineer, Commodities Engineering",DRW,Singapore,2025-05-20 21:23:06,https://id.jobstreet.com/id/job/84355032
84252356,IT Project Management Executive (Perm/ Tampines) (ID: 674956),PERSOLKELLY Singapore Pte Ltd (Formerly Kelly Services Singapore Pte Ltd),Tampines,2025-05-15 21:23:06,https://id.jobstreet.com/id/job/84252356
84348532,Senior HVAC Engineer (Data Center - Plan & Spec),Agensi Pekerjaan Randstad Sdn Bhd (Randstad Sourceright),West Region,2025-05-20 21:23:06,https://id.jobstreet.com/id/job/84348532
84664894,Web Developer (Backend/ DevOps),INTUIT RECRUITMENT PTE. LTD.,Macpherson,2025-06-03 11:23:06,https://id.jobstreet.com/id/job/84664894
84112894,Software Engineer (.NET),DYNAMITE GAMES PTE. LTD.,East Region,2025-05-09 21:23:06,https://id.jobstreet.com/id/job/84112894
84602204,Analyst Programmer / Systems Analyst (Digital Solutions Department) [NIE],Nanyang Technological University,Singapore,2025-05-31 21:23:06,https://id.jobstreet.com/id/job/84602204
84571722,"Senior Software Engineer, Developer Experience",Airwallex,Singapore,2025-05-29 21:23:06,https://id.jobstreet.com/id/job/84571722
84192254,Full Stack Developer – Generative AI in Healthcare (ID: 671952),PERSOLKELLY Singapore Pte Ltd (Formerly Kelly Services Singapore Pte Ltd),Queenstown,2025-05-13 21:23:06,https://id.jobstreet.com/id/job/84192254
84489003,Cloud Data Architect,CAPGEMINI SINGAPORE PTE. LTD.,Singapore,2025-05-26 21:23:06,https://id.jobstreet.com/id/job/84489003
83989397,Senior Software Engineer,,Kaki Bukit,2025-05-05 21:23:06,https://id.jobstreet.com/id/job/83989397
84374746,Senior Data Engineer (Java Scala),Hays Specialist Recruitment Pte Ltd,Central Region,2025-05-21 21:23:06,https://id.jobstreet.com/id/job/84374746
84185776,Senior VI Engineer (Backend Developer),NCS Pte. Ltd.,Ang Mo Kio,2025-05-13 21:23:06,https://id.jobstreet.com/id/job/84185776
84447336,Backend Developer,Nearsource,West Region,2025-05-23 21:23:06,https://id.jobstreet.com/id/job/84447336
84425391,"Manager / Senior Manager - Project Management, Biomedical Data Hub","Agency for Science, Technology and Research (A*STAR)",One North,2025-05-23 21:23:06,https://id.jobstreet.com/id/job/84425391
84205182,AI Engineer (Fullstack),Mediacorp Pte Ltd,Clementi,2025-05-14 21:23:06,https://id.jobstreet.com/id/job/84205182
84543621,AI and Data Engineering Lead,H3 ZOOM PTE. LTD.,Queenstown,2025-05-28 21:23:06,https://id.jobstreet.com/id/job/84543621
84555947,"Research Fellow (Computational Immunology Platform), SIgN","Agency for Science, Technology and Research (A*STAR)",One North,2025-05-29 21:23:06,https://id.jobstreet.com/id/job/84555947
84376377,"Scientist, Laboratory of Computational Transcriptomics (GIS)","Agency for Science, Technology and Research (A*STAR)",One North,2025-05-21 21:23:06,https://id.jobstreet.com/id/job/84376377
84569301,"AI & Automation Solutions Specialist (Tertiary Education / $5,000 / West)",RecruitFirst Pte. Ltd,Pioneer,2025-05-29 21:23:06,https://id.jobstreet.com/id/job/84569301
84454656,Senior Data Scientist,ONCOSHOT PTE. LTD.,Singapore,2025-05-24 21:23:06,https://id.jobstreet.com/id/job/84454656
84543210,Systems Analyst (Manufacturing ERP Applications with C#) (ID: 674956),PERSOLKELLY Singapore Pte Ltd (Formerly Kelly Services Singapore Pte Ltd),Bedok,2025-05-29 21:23:06,https://id.jobstreet.com/id/job/84543210
84571807,"Staff Software Engineer, Developer Experience",Airwallex,Singapore,2025-05-29 21:23:06,https://id.jobstreet.com/id/job/84571807
84543221,PMO Officer (Manufacturing ERP Implementation) (ID: 674956),PERSOLKELLY Singapore Pte Ltd (Formerly Kelly Services Singapore Pte Ltd),Tampines,2025-05-29 21:23:06,https://id.jobstreet.com/id/job/84543221
84601502,Senior Data Scientist,Data Science,Singapore,2025-05-30 21:23:06,https://id.jobstreet.com/id/job/84601502
84570753,"System Architect (Smart Manufacturing Applications), ARTC","Agency for Science, Technology and Research (A*STAR)",Pioneer,2025-05-29 21:23:06,https://id.jobstreet.com/id/job/84570753
84620205,Google Cloud Engineer - DSC/ MC,ST Engineering Cloud & Data Centre Solutions Pte Ltd,Ang Mo Kio,2025-06-02 21:23:06,https://id.jobstreet.com/id/job/84620205
84600358,Senior Data Scientist,VECTOR SEARCH PROFESSIONALS,Central Region,2025-05-30 21:23:06,https://id.jobstreet.com/id/job/84600358
