Job_ID,Role,Company,Location,Publish_Time,URL
84185059,Data Engineer,Keppel Management Ltd,Central Region,2025-05-13 21:48:30,https://id.jobstreet.com/id/job/84185059
84413086,Data Engineer (DataOps/Data Management),Adecco Personnel Pte Ltd.,Central Region,2025-05-22 21:48:30,https://id.jobstreet.com/id/job/84413086
84564154,Cloudera / Data Engineer,NCS Pte Ltd,Ang Mo Kio Town Centre,2025-05-29 21:48:30,https://id.jobstreet.com/id/job/84564154
84428868,Data Engineer - ETL (Engineering & Ops),Synapxe,One North,2025-05-23 21:48:30,https://id.jobstreet.com/id/job/84428868
84413216,Big Data Support Engineer (Junior),NTT DATA SERVICES SINGAPORE PTE. LTD.,Central Region,2025-05-22 21:48:30,https://id.jobstreet.com/id/job/84413216
84089769,Lead Data Engineer,Achieve Career Consultant Pte Ltd,Central Region,2025-05-08 21:48:30,https://id.jobstreet.com/id/job/84089769
84438151,Senior / Staff Specialist - Data Scientist,Infineon Technologies,Kallang,2025-05-23 21:48:30,https://id.jobstreet.com/id/job/84438151
84589092,CDP Data Engineer,Hays Specialist Recruitment Pte Ltd,Central Region,2025-05-30 21:48:30,https://id.jobstreet.com/id/job/84589092
84185182,Data Architect,Keppel Management Ltd,Central Region,2025-05-13 21:48:30,https://id.jobstreet.com/id/job/84185182
84185116,Senior Data Engineer,Keppel Management Ltd,Central Region,2025-05-13 21:48:30,https://id.jobstreet.com/id/job/84185116
84641389,Data engineer,JEET ANALYTICS PTE. LTD.,Central Region,2025-06-02 21:48:30,https://id.jobstreet.com/id/job/84641389
84413079,Big Data Support Engineer (Intermediate),NTT DATA SERVICES SINGAPORE PTE. LTD.,Central Region,2025-05-22 21:48:30,https://id.jobstreet.com/id/job/84413079
84239357,Associate Data Engineer (1-2 Years Contract),SPD Scientific Pte Ltd,Pasir Panjang,2025-05-15 21:48:30,https://id.jobstreet.com/id/job/84239357
84366574,"Contract Data Engineer (Healthcare) at Buona Vista, up to $6500",Success Human Resource Centre Pte Ltd,One North,2025-05-21 21:48:30,https://id.jobstreet.com/id/job/84366574
84497750,Data Engineer (Informatica or Talend) | 3-Year Contract,BGC Group Pte Ltd,Singapore River,2025-05-27 21:48:30,https://id.jobstreet.com/id/job/84497750
84019756,Data Engineer Lead,Mister Mobile Trading Pte Ltd,East Region,2025-05-06 21:48:30,https://id.jobstreet.com/id/job/84019756
84446890,Data Engineer - QuantumBlack,"QuantumBlack, AI by McKinsey",Singapore,2025-05-23 21:48:30,https://id.jobstreet.com/id/job/84446890
84363586,Data Engineer,Assurity Trusted Solutions Pte Ltd,Singapore River,2025-05-21 21:48:30,https://id.jobstreet.com/id/job/84363586
84360289,Data engineer - Azure,Flintex Consulting Pte Ltd,City Hall,2025-05-21 21:48:30,https://id.jobstreet.com/id/job/84360289
84093251,IT Compliance /Operation Analyst,Morgan McKinley,One North,2025-05-08 21:48:30,https://id.jobstreet.com/id/job/84093251
84335698,Data Engineer,Michael Page International Pte Ltd,Central Region,2025-05-20 21:48:30,https://id.jobstreet.com/id/job/84335698
84233154,Data Engineer,PSA Corporation Limited,Pasir Panjang,2025-05-15 21:48:30,https://id.jobstreet.com/id/job/84233154
84340310,Senior Database Administrator,Phillip Nova Pte Ltd,Central Region,2025-05-20 21:48:30,https://id.jobstreet.com/id/job/84340310
84605949,Data Engineer,EXCELTECH COMPUTERS PTE. LTD.,Singapore,2025-05-30 21:48:30,https://id.jobstreet.com/id/job/84605949
84181061,Data Engineer,SMRT Corporation Ltd,Bishan,2025-05-13 21:48:30,https://id.jobstreet.com/id/job/84181061
84515489,Data Engineer,PEPPER INTERNET TECHNOLOGY PTE. LTD.,Central Region,2025-05-27 21:48:30,https://id.jobstreet.com/id/job/84515489
84021633,Data Compliance Analyst (Ref 26073),Jobline Resources Pte Ltd,West Region,2025-05-06 21:48:30,https://id.jobstreet.com/id/job/84021633
84486566,Data Engineer,Evo Outsourcing Solutions,Singapore,2025-05-26 21:48:30,https://id.jobstreet.com/id/job/84486566
84574188,Cloudera / Data Engineer,NCS Hong Kong and Singapore,Ang Mo Kio,2025-05-30 21:48:30,https://id.jobstreet.com/id/job/84574188
84484285,"Data Engineer (Azure Data Factory, SQL)",QUESSCORP SOLUTIONS PTE. LTD.,Singapore,2025-05-26 21:48:30,https://id.jobstreet.com/id/job/84484285
84029627,Senior/ Data Engineer (Contract),Ng Teng Fong General Hospital,Jurong East,2025-05-06 21:48:30,https://id.jobstreet.com/id/job/84029627
84393643,Data Engineer (DSC/CY/GI),ST Engineering Geo-Insights Pte Ltd,Ang Mo Kio,2025-05-22 21:48:30,https://id.jobstreet.com/id/job/84393643
84572186,Senior/ Data Engineer,BW LPG Holding Pte Ltd,Queenstown,2025-05-29 21:48:30,https://id.jobstreet.com/id/job/84572186
84191963,Data Engineer,Menrva,Marina South,2025-05-13 21:48:30,https://id.jobstreet.com/id/job/84191963
84045490,Specialist/Senior Specialist (AI Engineer),Mandai Wildlife Group,Woodlands,2025-05-07 21:48:30,https://id.jobstreet.com/id/job/84045490
84541452,"Principal Engineer, Computational Engineering, Office of DGCMIO (Research)",Singapore Health Services Pte Ltd (SingHealth HQ),Outram,2025-05-28 21:48:30,https://id.jobstreet.com/id/job/84541452
84544407,Data Engineer,UARROW PTE. LTD.,Changi,2025-05-28 21:48:30,https://id.jobstreet.com/id/job/84544407
84313478,Senior Data Engineer (Team Lead),Innergy Consulting Pte. Ltd.,Central Region,2025-05-19 21:48:30,https://id.jobstreet.com/id/job/84313478
84192982,Data Engineer,Paradex,Singapore,2025-05-13 21:48:30,https://id.jobstreet.com/id/job/84192982
84070177,Senior Data Platform Architect (GCP Expert),Klook (客路旅行),Singapore,2025-05-07 21:48:30,https://id.jobstreet.com/id/job/84070177
84572426,Data Engineer,AVN DIGITAL PTE. LTD.,Ang Mo Kio,2025-05-29 21:48:30,https://id.jobstreet.com/id/job/84572426
84501821,Data Architect,National University of Singapore,National University Of Singapore,2025-05-27 21:48:30,https://id.jobstreet.com/id/job/84501821
84584470,"Data Engineering – Real-time Market Data, Site Reliability Engineer, Associate",Goldman Sachs,Singapore,2025-05-30 21:48:30,https://id.jobstreet.com/id/job/84584470
84515684,Data Engineer,RISKDATA CONSULTING PTE. LTD.,Central Region,2025-05-27 21:48:30,https://id.jobstreet.com/id/job/84515684
84565148,Storage Engineer (Contract),PERSOLKELLY Singapore Pte Ltd (Formerly Kelly Services Singapore Pte Ltd),East Region,2025-05-29 21:48:30,https://id.jobstreet.com/id/job/84565148
84602752,Privacy and Security Data Operations Specialist - TikTok PDPO (Singapore),TikTok Pte. Ltd.,Singapore,2025-05-30 21:48:30,https://id.jobstreet.com/id/job/84602752
84564378,Database Engineer (DBA) (Contract/3x HC),PERSOLKELLY Singapore Pte Ltd (Formerly Kelly Services Singapore Pte Ltd),East Region,2025-05-29 21:48:30,https://id.jobstreet.com/id/job/84564378
84133654,Lead / Senior Data Engineer (Apache Spark / Flink / High-volume Data),TRUST RECRUIT PTE. LTD.,Downtown Core,2025-05-10 21:48:30,https://id.jobstreet.com/id/job/84133654
84569405,Data engineer,REGTECH INSIGHT PTE. LTD.,Changi,2025-05-29 21:48:30,https://id.jobstreet.com/id/job/84569405
84025130,Data Centre Engineer,Goldtech Resources Pte Ltd,Central Region,2025-05-06 21:48:30,https://id.jobstreet.com/id/job/84025130
84546185,Engineer - OCBC,OCBC (Singapore),Singapore,2025-05-28 21:48:30,https://id.jobstreet.com/id/job/84546185
84572649,Senior Data Engineer,Cadenza Solutions,Singapore,2025-05-29 21:48:30,https://id.jobstreet.com/id/job/84572649
84447728,Database Engineer,IN COMMODITIES SG PTE. LTD.,Central Region,2025-05-23 21:48:30,https://id.jobstreet.com/id/job/84447728
84370981,Infrastructure Engineer (Banking/ East/ 12 Months Contract),PERSOLKELLY Singapore Pte Ltd (Formerly Kelly Services Singapore Pte Ltd),East Region,2025-05-21 21:48:30,https://id.jobstreet.com/id/job/84370981
83545730,Field Data Engineer (APAC),Ascend Group,Singapore,2025-05-04 21:48:30,https://id.jobstreet.com/id/job/83545730
84271358,Assistant Lead Data Analyst (Ref 26082),Jobline Resources Pte Ltd,West Region,2025-05-16 21:48:30,https://id.jobstreet.com/id/job/84271358
83667963,Data Architect - DSC/MC,ST Engineering Mission Software & Services Pte Ltd,Ang Mo Kio,2025-05-19 21:48:30,https://id.jobstreet.com/id/job/83667963
84092732,Lead Data Engineer,Ollion,Singapore,2025-05-08 21:48:30,https://id.jobstreet.com/id/job/84092732
84447416,Azure Data Engineer,JM Information Systems,Central Region,2025-05-23 21:48:30,https://id.jobstreet.com/id/job/84447416
84202056,Storage Engineer (Contract/Shift/East),PERSOLKELLY Singapore Pte Ltd (Formerly Kelly Services Singapore Pte Ltd),East Region,2025-05-14 21:48:30,https://id.jobstreet.com/id/job/84202056
84360660,Data Engineer,Avatar Techno Services,Singapore,2025-05-20 21:48:30,https://id.jobstreet.com/id/job/84360660
84573158,"Data Engineering – Real-time Market Data Engineer, Associate, Singapore",Goldman Sachs,Central Region,2025-05-29 21:48:30,https://id.jobstreet.com/id/job/84573158
84217424,Oracle Cloud ERP Specialist,Adecco Personnel Pte Ltd.,Central Region,2025-05-14 21:48:30,https://id.jobstreet.com/id/job/84217424
84485662,"Data Engineer, Growth",TikTok Pte. Ltd.,Central Region,2025-05-04 21:48:30,https://id.jobstreet.com/id/job/84485662
84267923,Senior Data Engineer,Terrascope,Singapore,2025-05-15 21:48:30,https://id.jobstreet.com/id/job/84267923
84285962,System Engineer,NCS Hong Kong and Singapore,Ang Mo Kio,2025-05-16 21:48:30,https://id.jobstreet.com/id/job/84285962
84387712,Senior Data Platform Engineer,MB ENERGY (SGP) PTE. LTD.,Central Region,2025-05-21 21:48:30,https://id.jobstreet.com/id/job/84387712
84098765,Lead Data Engineer,CAPGEMINI SINGAPORE PTE. LTD.,Singapore,2025-05-08 21:48:30,https://id.jobstreet.com/id/job/84098765
83989041,"Senior Associate/Associate, DevOps Engineer, SRE & Gov, Group Technology",DBS Bank Limited,Singapore River,2025-05-05 21:48:30,https://id.jobstreet.com/id/job/83989041
84124393,Data Engineer - Global E-Commerce (Governance Service),TikTok Pte. Ltd.,Singapore,2025-05-09 21:48:30,https://id.jobstreet.com/id/job/84124393
84206625,Lead Data Engineer,CAPGEMINI SINGAPORE PTE. LTD.,Singapore,2025-05-13 21:48:30,https://id.jobstreet.com/id/job/84206625
83832807,Splunk Ops Engineer,NCS Hong Kong and Singapore,Ang Mo Kio,2025-05-04 21:48:30,https://id.jobstreet.com/id/job/83832807
83418363,Data Engineer,Paradigm Holdings,Singapore,2025-05-04 21:48:30,https://id.jobstreet.com/id/job/83418363
84202109,Data Engineer,Innowave Tech Pte Ltd,East Region,2025-05-14 21:48:30,https://id.jobstreet.com/id/job/84202109
78511436,"Data Engineer, Digital Government Blueprint (DGB 2.0)",Public Service Division,Singapore,2025-05-04 21:48:30,https://id.jobstreet.com/id/job/78511436
84544247,Data Engineer,Unison Consulting Pte. Ltd.,Changi,2025-05-28 21:48:30,https://id.jobstreet.com/id/job/84544247
84568885,Data Engineer,Network Guard,North Region,2025-05-29 21:48:30,https://id.jobstreet.com/id/job/84568885
84231653,Senior Azure Big Data Engineer,PALO IT SINGAPORE PTE. LTD.,East Region,2025-05-08 21:48:30,https://id.jobstreet.com/id/job/84231653
84225350,"Infra Engr, Infra DataOps",NCS Pte Ltd,Singapore,2025-05-14 21:48:30,https://id.jobstreet.com/id/job/84225350
83615679,Data Engineer,Eastspring Investments (Singapore) Limited,Singapore,2025-05-04 21:48:30,https://id.jobstreet.com/id/job/83615679
83482854,Data Engineer,SMRT Corporation Ltd,Singapore,2025-05-04 21:48:30,https://id.jobstreet.com/id/job/83482854
84587949,Senior AWS Data Engineer (6 Months Contract)New,PALO IT SINGAPORE PTE. LTD.,Singapore,2025-05-30 21:48:30,https://id.jobstreet.com/id/job/84587949
83729756,Senior Data Engineer,WSH Experts Pte Ltd,Singapore,2025-05-04 21:48:30,https://id.jobstreet.com/id/job/83729756
84318999,BI Engineer,USER EXPERIENCE RESEARCHERS PTE. LTD,Ang Mo Kio,2025-05-19 21:48:30,https://id.jobstreet.com/id/job/84318999
84002986,Data Engineer (Informatica/Talend),InfoCepts Pte. Ltd.,Singapore,2025-05-05 21:48:30,https://id.jobstreet.com/id/job/84002986
84520695,Data Engineer,Goldtech Resources Pte Ltd,Singapore,2025-05-27 21:48:30,https://id.jobstreet.com/id/job/84520695
