Job_ID,Role,Company,Location,Publish_Time,URL,job_desc,salary,work_type,country
85583068,Data Engineer,Code.id,Kebayoran Lama,2025-07-08 16:17:33,https://id.jobstreet.com/id/job/85583068,"Job Description; Design, build, and maintain robust and scalable data pipelines (ETL/ELT) using modern tools and technologies.; Integrate data from internal and external sources, ensuring data integrity and reliability.; Work closely with data scientists, analysts, and business teams to understand data needs and deliver efficient solutions.; Develop and maintain data models and data warehouses/lakes to support business intelligence and analytics.; Optimize data systems for performance, scalability, and cost efficiency.; Implement data quality checks, monitoring, and alerting systems.; Ensure data privacy, security, and compliance with regulations (e.g., GDPR, HIPAA).; Document data pipelines, architecture, and processes clearly and consistently.; Minimum Qualifications; 3+ years of experience in a Data Engineer or similar data-centric role.; Strong experience with SQL Server Integration Services (SSIS) for ETL development, deployment, and maintenance.; Proven ability to design, build, and manage ETL pipelines using SSIS.; Hands-on experience with Power BI for building reports, dashboards, and data visualizations.; Solid knowledge of T-SQL and working with SQL Server databases.; Understanding of data quality, data governance, and data lineage concepts.; Familiarity with performance tuning and optimization of ETL processes and SQL queries.",,Kontrak/Temporer,indonesia
85630516,Data Engineer,PT. Elabram Systems,Jakarta,2025-07-10 16:17:33,https://id.jobstreet.com/id/job/85630516,"Job Description; Design, develop, and maintain data transformation processes to cleanse, transform, and aggregate data within the data warehouse.; Optimize and streamline data workflows to ensure efficient data processing and storage in the data warehouse.; Collaborate with data analysts, data scientists, and business stakeholders to understand data requirements and implement appropriate data transformations.; Develop and maintain data warehouse schemas, tables, and views to support reporting and analytics needs.; Implement data governance policies and standards to ensure data quality, security, and compliance.; Monitor data warehouse performance, troubleshoot issues, and optimize for scalability and efficiency.; Requirement; Bachelor’s degree in Computer Science, Informatics Engineering, or a related field with data processing.; 2+ years of professional experience as a Data Engineer or similar role, with a focus on data warehousing, data pipelining, modeling, and transformation.; Proficiency in Python and SQL for data extraction, transformation, and analysis.; Proficiency in Tableau Desktop and Tableau Server, including advanced knowledge of dashboard development, data blending, calculated fields, parameters, and filters.; Experience with application orchestration, Docker and Kubernetes; Strong understanding of data warehousing concepts, methodologies, and best practices.; Experience with cloud platforms such as AWS, Google Cloud Platform for deploying and managing data pipelines; Experience with cloud data warehouses such as: Google BigQuery and Snowflake.; Understand with data modelling techniques including dimensional modelling, star schema design, and slowly changing dimension (SCD).; Have knowledge of ETL (Extract, Transform, Load) processes and tools to efficiently extract data from various sources, transform it, and load it into the data warehouse.; Familiarity with data quality assurance techniques and tools to ensure data accuracy, consistency, and completeness.; Ability to collaborate effectively with business and technical counterparts to understand requirements and translate them into technical solutions.; Strong analytical and problem-solving skills with attention to detail.; Excellent communication and documentation skills to convey technical concepts to non-technical stakeholders.; Ability to work independently and in a team-oriented environment, managing multiple tasks and priorities effectively","Rp 6,000,000 – Rp 8,500,000 per month",Kontrak/Temporer,indonesia
85269477,DATA ENGINEER,ICS Compute,Kebayoran Lama,2025-06-30 16:17:33,https://id.jobstreet.com/id/job/85269477,"Job Description; Develop ETL/ELT pipelines using tools like AWS Glue, Airflow, or DBT.; Integrate data from APIs, databases, files, and streams into data lakes or warehouses.; Deliver analytics- ready datasets with strong SQL and schema design (Star/Snowflake).; Maintain data quality using validation tools such as Great Expectations or Collibra.; Optimize infrastructure with Redshift, BigQuery. Athena, and partitioning techniques.; Apply data security and compliance practices (IAM, encryption, masking).; Minimum Qualifications; Bachelor's degree in Computer Science, Information Systems (Is). Informatics Engineering, Mathematics, or a related field.; Minimum 2 to 3 years of experience as a Data Engineer, particularly in building data pipelines and integrations in cloud environments.; Strong understanding of cloud-based data architecture and modern ETL/ELT processes.; Proficient in SQL and familiar with data modeling and schema design.; Excellent problem-solving, communication, and collaboration skills.; Ability to work effectively in cross-functional teams and fast-paced environments.",,Full time,indonesia
85362475,Data Engineer,PT Simian Technologies,Central Jakarta,2025-07-02 16:17:33,https://id.jobstreet.com/id/job/85362475,"Mengembangkan dan memelihara alur data & proses ETL.; Bekerja sama dengan tim Business Analyst untuk merancang solusi data skalabel.; Memastikan kualitas, integritas, dan konsistensi data.; Mengoptimalkan kinerja database dan query.; Melakukan riset tentang teknologi data terbaru.; Kualifikasi:; Lulusan Sarjana di bidang TI/Ilmu Komputer.; Pengalaman kerja minimal 2 tahun sebagai Data Engineer, dengan pengalaman di industri keuangan diutamakan.; Menguasai SQL dengan kemampuan query, Python, serta ETL tools (seperti Pentaho, Talend, atau lainnya).; Mampu menggunakan BI tools (seperti Cognos, Tableau, atau lainnya); pengalaman dengan BI tools merupakan nilai tambah.; Mampu berbahasa Inggris, terutama dalam membaca dan menulis.; Memahami proses pelaporan regulasi perbankan Indonesia.; Mampu bekerja baik secara tim maupun mandiri.",,Full time,indonesia
85312838,Data Engineer - Banking Syariah Industry,PT. SIGMA GLOBAL TEKNOLOGI (SIGMATECH),Jakarta,2025-07-01 16:17:33,https://id.jobstreet.com/id/job/85312838,"Qualification :; 1. Pengalaman minimal 3 tahun sebagai Data Engineer atau business intelegence.; 2. Memiliki pengetahuan Data Engineering, ETL tools, dan konsep Datawarehouse.; 3. Menguasai bahasa pemrograman Python.; 4. Mengenal environment cloud AWS (Glue, Redshift, StepFunction, S3, Athena).; 5. Menguasai database SQL Server, MySQL, Postgre.; 6. Memahami konsep Data Visualization (Tableau).; 7. Menguasai sistem operasi Window dan Linux.; 8. Memahami konsep CI/CD deployment.; Job Description:; 1. Analisa dan Develop ETL(python) dari source system ke downstream datawarehouse (AWS Cloud) ataupun dari datawarehouse ke upstream (aplikasi); 2. Design datawarehouse dan datamart modelling (banking); 3. Dokumentasi FSD, Implan; 4. Analisa data dari bank regulatory (OJK,BI), external dan internal source system",,Kontrak/Temporer,indonesia
85209272,Data Engineer (for Insurance company),PT. SIGMA GLOBAL TEKNOLOGI (SIGMATECH),Jakarta,2025-06-26 16:17:33,https://id.jobstreet.com/id/job/85209272,"Kualifikasi :; Minimal bergelar S1 dari jurusan IT; Pengalaman minimal 2 tahun sebagai Data Engineer; Menguasai ETL tools (SSIS/Pentaho/dsb.); Menguasai BI tools (Power BI/Tableau); Berpengalaman sebagai Data Engineer di perusahaan asuransi menjadi nilai plus; Tanggung jawab :; Mengumpulkan data dari berbagai macan source seperti dari MySql, SQL Server, Excel dan datasource lainnya; Mengolah data, membersihkan data kotor, serta mampu mencari anomali dengan menggunakan sistem ETL; Mengembangkan serta merancang arsitektur dari datawarehouse yang telah berhasil dianalisa; Melaksanakan semua tugas sesuai dengan prosedur dan kebijakan Perusahaan",,Kontrak/Temporer,indonesia
84386841,Data Engineer,PT Bumi Amartha Teknologi Mandiri,Kebayoran Lama,2025-06-17 16:17:33,https://id.jobstreet.com/id/job/84386841,"Job Description; Design, develop, and manage data pipelines from various sources to data warehouses and MDM platforms using tools like Informatica and SSIS.; Build and maintain complex workflows, mappings, data quality rules, and transformation logic.; Develop solutions based on detailed user requirements and ensure successful testing, implementation, and documentation.; Troubleshoot and resolve data issues across pipelines and systems.; Generate automated reports and manage data transfers via Shell Scripts and FTP.; Modify and optimize existing logic in ETL processes, PL/SQL, and shell scripts.; Act as technical support in project teams, collaborating with internal and third-party stakeholders.; Document all project work, including data models, mappings, and technical solutions.; Participate in strategic planning and help improve data engineering standards and procedures.; Minimum Qualifications; Required:; Strong experience with Informatica MDM (Hub, Data Director, Admin, Provisioning, Developer Tools).; Solid knowledge of ETL/ELT design and development, particularly using Informatica or SSIS.; Proficient in SQL, Oracle PL/SQL, and working with relational databases (e.g., MySQL, PostgreSQL).; Hands-on experience with Shell scripting and generating automated reports to FTP.; Familiarity with API-based data integration and understanding of SDLC practices.; Ability to gather user requirements and turn them into technical solutions.; Preferred:; Experience with BI Tools such as Power BI, Tableau, or Qlik Sense.; Knowledge of data modeling (ERD, star schema) and experience building mock-ups or prototypes.; Detail-oriented with strong analytical and documentation skills.; Proficiency in MS Office (Excel, Word, PowerPoint).; Team player with strong communication and problem-solving skills.",,Kontrak/Temporer,indonesia
85104662,Data Engineer,PT Accelist Lentera Indonesia,West Jakarta,2025-06-23 16:17:33,https://id.jobstreet.com/id/job/85104662,"Responsibilities:; Map columns from PostgreSQL to MongoDB schema; Build ETL pipelines using Pentaho Data Integration (PDI); Implement Change Data Capture (CDC) for real-time data updates; Perform data quality checks, especially on fact tables; Manage database integration using Amazon RDS and MongoDB Atlas; Work with teams to support data needs and solve issues; ; Requirements:; Minimum 2 years of experience as a Data Engineer; Good knowledge of PostgreSQL and MongoDB; Experience with Pentaho PDI for ETL processes; Understanding of CDC and real-time data updates; Familiar with Amazon RDS and MongoDB Atlas; Able to write and understand SQL; Placement: Jakarta Barat",,Kontrak/Temporer,indonesia
85769160,Data Engineer,,Jakarta,2025-07-15 16:17:33,https://id.jobstreet.com/id/job/85769160,"Qualification :; Degree in Computer Science, Electrical/Computer Engineering, Industrial & System Engineering, Mathematics/Statistics; Proficient in Pythons and one or more of the following programming languages: R, Scala, Java, C++; Strong working knowledge of SQL and all function on the SQL and good logic to make efficient query structure. And have knowledge with all data structures and types.; Also handling big data processing with efficient and best performance.; Have experience with Unix/ubuntu, Hadoop, Impala and Hive. Have experience with google cloud platform especially composer, bigquery, storage, Vertex AI, cloud function/run, etc.; Min 3 Years’ Experience as DS, DE, or Data Analyst Have Experience in Industry: Telco / iOT / BFSI; Responsibility :; Design, implement, and operationalize data pipelines to extract and load data from various sources (databases, APIs, logs, etc.) and make the pipelines works efficient.; As a core member of the Data team, attend daily standup to update status on Data development activities, also perform the following activities.; Coordinate with IT/Network Team and IoH Data Management and Quality Team to make sure all the data integrity and quality. Check data for errors and fix any issues to maintain its accessibility and reliability.; Improve the efficiency and speed of data processing to make it faster.; Create rules for data management to ensure appropriate and ethical usage. Stay updated on data privacy laws (like GDPR, CCPA) and ensure compliance. Record data history and characteristics for improved understanding and traceability. 094/Q0M-Q0MA/STR/2025; Help design data systems, thinking about data structures and future growth. Work together with data scientists and analysts to support their data infrastructure needs.; Establish and manage data storage solutions, encompassing both SQL and NoSQL databases as well as data warehouses. Improve data storage efficiency, scalability, and cost-effectiveness. Implement stringent data security measures and access controls to safeguard sensitive information.; To make telco data such mobility, online behavior, communication pattern to be a relevant consideration of other industries decision making such as banking, ecommerce, retail, and government institutions; Monitoring for Data Quality and fixing the data if there are some issues.",Rp 18.000.000 – Rp 20.000.000 per month,Kontrak/Temporer,indonesia
85666744,Senior Data Architect,PT. Berca Hardayaperkasa,Jakarta,2025-07-11 16:17:33,https://id.jobstreet.com/id/job/85666744,"Company Description; PT. Berca Hardayaperkasa (BHp) is a leading provider of Enterprise Information & Communication Technology (ICT) solutions in Indonesia. With diverse business units and over 500 professionals, BHp offers hardware systems, IT consulting, communication technology, and Test & Measurement services to various industries nationwide. The company is committed to facilitating technological changes and going 'Beyond Technology' for its clients.; Role Description; This is a contract Solution Architect role located in South Jakarta. The Data Warehouse Architect will be responsible for designing, implementing, and maintaining data warehouse solutions. The role involves working closely with stakeholders to understand data requirements, design data models, optimize data warehouse performance, and ensure data accuracy and security.; Qualifications; Data modeling, Database Design, and ETL (Extract, Transform, Load) skills; Experience with data warehouse technologies; Strong SQL and scripting language skills (e.g., Python, R); Knowledge of data governance, data quality, and data security best practices; Excellent analytical and problem-solving abilities; Bachelor's degree in Computer Science, Information Systems, or related field",,Full time,indonesia
85214538,Data Migration Engineer (VM Ware to Oracle VM),PT. Amalura Multi Dimensi,Bali,2025-06-27 16:17:33,https://id.jobstreet.com/id/job/85214538,·       Minimum bachelor’s degree from reputable university; ·       More than 3 years’ experience as Data Migration; ·       Have experience to migrate VM Ware into Oracle VM (both on Premise); ·       Experience in dealership; ·       Ready to join immediately and willing to sign 3 months contract.; ·       Willing to work onsite at Client Site at Bali,,Kontrak/Temporer,indonesia
83179484,Data Engineer (Technology Consultant),EY,Jakarta,2025-06-17 16:17:33,https://id.jobstreet.com/id/job/83179484,"About EY:; EY, a global leader operating in more than 150 countries delivers unparalleled service in Consulting and assists clients to transform and upskill their capabilities.; We serve our clients to build a better working world, helping them to create long-term value for people and society and build trust in the capital markets. That starts with a culture that believes in giving you the training, opportunities, and creative freedom to make things better. Whenever you join, however long you stay, the exceptional EY experience lasts a lifetime. And with a commitment to hiring and developing the most passionate people, we work towards our ambition to be the best employer.; At EY, you’ll have the chance to build a career as unique as you are, with the global scale, support, inclusive culture, and technology to become the best version of you. And we’re counting on your unique voice and perspective to help EY become even better, too. Join us and build an exceptional experience for yourself, and a better working world for all.; The exceptional EY experience. It’s yours to build.; We look forward you to joining us in the Data & Analytics Consultant team: ; For Managerial level: ; Years of experience: 6-10 solid years of Data engineering and architecture background; Experience:; Design the Logical Data Model based on technical specification requirement; Design ETL logic to transform raw data from source into target table as per the Logical Data Model; Design big data ingestion, loading, and unloading data into a data lake.; Automate data quality error resolution and enforce rules; Prepared test cases and test plan based on the Logical Data Model, Data Mapping and technical specification; Technical skill:; Proficient in data management, database design, ETL design, optimization and development; Proficient in BI development and visualization (optional); Tools:; Packaged ETL tools, i.e. Talend, HIVE and Hadoop, MapR platform; Any database and ETL tools; Cloud architecture; For Senior level:; Years of experience: 3-5 solid years of Data engineering background; Experience:; Translate and develop Physical data model design of transactional and master tables; Data cleansing and data profiling (basic); Develop big data ETL jobs, loading, and unloading data into a data lake.; Implement the delivery of enhancements for an existing Data Warehouse for a new data source system; ETL Unit testing and data validation; Technical skill:; Proficient in data management, database design, ETL design, optimization and development; Proficient in BI development and visualization (optional); Tools:; Packaged ETL tools, i.e. Talend, HIVE and Hadoop, MapR platform; Any database and ETL tools; Cloud architecture; The opportunity:; You will help our clients navigate the business and technology transformation vision. We’ll look to you to provide our clients with a unique business and technology perspective on how technology can transform and improve their entire organization – starting with key business issues they face. This is a high-growth, high-visibility area with plenty of opportunities to enhance your skill set and build your career.; Your key responsibilities:; You’ll spend most of your time working with a wide variety of clients and your colleagues to deliver the latest trends, practices, technologies, and architecture to design, build and maintain scalable and robust solutions that unify, enrich, collaborate and deliver value.; Skills and attributes for success:; Outstanding team player; High level of motivation; Strong work ethic; Self-starting attitude; Independent and able to manage and prioritize workload; Ability to quickly and positively adapt to change; Excellent written and verbal communication, presentation, client service, and technical writing skills, coupled with excellent executive presence.; Significant experience in managing and delivering medium to large teams on complex programs and projects.; Assessing, designing, architecting, and developing solutions leveraging the latest technologies and trends to exceed the business requirements; Unifying, enriching, and delivering value to derive insights and opportunities; Leveraging in-house and partners - platforms and solutions as needed and recommending and building new platforms/solutions as required to exceed business requirements; Communicating findings, recommendations, and opportunities to improve platforms and solutions; Demonstrating a deep understanding of technology, concepts, tools, features, functions, and benefits of different approaches; Seeking out information to learn about emerging methodologies and technologies; Clarifying problems by driving to understand the true issue; Looking for opportunities for improving methods and outcomes; Collaborating, influencing, and building consensus through constructive relationships and effective listening; Solving problems by incorporating data into decision making; Proven track record of sales and delivery in a consulting context with established client relationships and experience; Ideally, you must have a:; Bachelor’s Degree or above in Information Systems, Computer Science, Electronics and Communications, or related disciplines.; Minimum three (3) years of experience (for Senior level) and 5 to 7 years for Manager or Senior Manager level.; What we look for; We’re interested in passionate individuals with a strong vision and a desire to stay on top of trends. If you have a genuine passion for helping businesses achieve their full potential, then these role(s) are for you.; What we offer; Continuous learning: You’ll develop the mindset and skills to navigate whatever comes next; Success as defined by you: We’ll provide the tools and flexibility, so you can make a meaningful impact, on your way; Transformative leadership: We’ll give you the insights, coaching, and confidence to be the leader the world needs; Diverse and inclusive culture: You’ll be embraced for who you are and empowered to use your voice to help others find theirs; If you can demonstrate that you meet the criteria above, please contact us as soon as possible.; EY is an equal opportunity, affirmative action employer providing equal employment opportunities to applicants and employees without regard to race, color, religion, age, sex, sexual orientation, gender identity/expression, national origin, protected veteran status, disability status, or any other legally protected basis, including arrest and conviction records, by applicable law.; EY is committed to providing reasonable accommodation to individuals with special needs. If you are a qualified individual with special needs and need assistance applying online or need to request an accommodation during the interview process, please speak to our HR executives, and we will be happy to help you.",,Full time,indonesia
85617171,Data Engineer,PT. Entrepreneur Trust Digital,Tangerang,2025-07-10 16:17:33,https://id.jobstreet.com/id/job/85617171,"- SSIS, SQL Server; - Berpengalaman dengan Inner Join, Left & Right, Cross Join, Delete, Turncate, Drop Table, Execution Plan; - Bahasa pemograman, Framework : C#, .Net, Java; - Bersedia onsite WFO di project CIMB Niaga Bintaro",Rp 6.000.000 – Rp 8.000.000 per month,Kontrak/Temporer,indonesia
85235370,Cloud Data Engineer,PT Cybertrend Intrabuana,Pasar Minggu,2025-06-27 16:17:33,https://id.jobstreet.com/id/job/85235370,"We are SmartCyber, member of Cybertrend, one of the leader data science consultants in Indonesia. We believe as a company that can unlock its full performance capacity and for this purpose we need you to join us.; About the Role; As CLOUD DATA ENGINEER, you will be part of the core team, in ensuring that our product and solution delivered to customers are designed and developed with highly scalable, reliable and maintainable system. As a Cloud Data Engineer, you will responsible for expanding and optimizing data and pipeline architectures, and for enhancing data collection and flow across functional teams.; We are looking someone with:; A bachelor’s degree in Information Technology or similar field is preferred; Knowledge and proven track record experience with Cloud Data Warehouse technologies; Experience in data engineering and cloud data processing services (AWS, GCP or Azure); Experience building, cloud data migration and optimizing cloud big data data pipelines, architectures, and data sets; Good understanding of ETL tools and experience in Big Data technologies (Hadoop, Spark, Data Bricks, Snowflake); The work you’ll do:; Work along-side customers to delivery data warehouse migrations leveraging best-in-breed technology tooling; Design and build cloud data driven solutions for enterprise data warehouse and data lakes; Develop scalable and easy to understand data pipelines and data management integration solutions; Research, test and measure different optimization techniques, new technologies (e.g. data streaming) and advanced features of existing technologies (e.g. data warehouse configuration) aimed at speeding up data pipelines; What Cybertrend can offer you:; The unique opportunity to work within data science and artificial intelligence solution for various industries – real world data science, AI , Data Management and Governance experiences; Investment in your personal growth and skill development (clear career paths, mentorship and coaching, learning development, etc); Attractive compensation and benefits packages; An open-minded culture with innovative, autonomous teams; A clear set of company core values that guide everything we do: GROWTH mindset, SOLUTION oriented, INNOVATIVE achiever, COMPASSIONATE, GOTONG ROYONG and Cool & FUN",,Full time,indonesia
79661872,Data Engineer (IT Consulting),Data Engineer (IT Consulting),Kebayoran Lama,2025-06-17 16:17:33,https://id.jobstreet.com/id/job/79661872,"On behalf of our client, an IT Consulting company that is looking to hire a Data Engineer position with details below; Responsibilities; Design, develop, and maintain robust ETL processes for data transformation, quality, and reliability.; Build and manage data platforms based on server clusters such as Hadoop, Spark, and Kafka.; Utilize major cloud service providers (AWS, GCP, Azure) for data platform management.; Deliver high-quality, well-tested, reusable, and secure code in compliance; Collaborate with cross-functional teams to understand data requirements and translate them into technical specifications.; Ensure data integrity and availability for various applications and stakeholders.; Monitor and troubleshoot data pipelines to ensure seamless data flow.; Continuously improve data engineering processes and practices.; Qualifications; Bachelors degree in Computer Science, Information Technology, or a related major.; Minimum of 2 years of experience as a Data Engineer.; Proficiency in development languages such as Python, SQL, or other relevant languages.; Extensive experience in building and managing ETL processes.; Strong expertise in building data platforms based on server clusters (Hadoop, Spark, Kafka).; Familiarity with major cloud service providers (AWS, GCP, Azure).; Ability to deliver high-quality, well-tested, reusable, and secure code.; Strong technical expertise with various data sources and data types.",,Full time,indonesia
85191860,"Data Engineer (Data Warehouse), Business Intelligence",Shopee Internasional Indonesia,Jakarta,2025-06-26 16:17:33,https://id.jobstreet.com/id/job/85191860,"The Business Intelligence and Data Analytics team plays a critical role in conducting close-loop data-driven business iterations. As business intelligence specialists and data analysts, our scope of work is not limited to just performance monitoring and reporting, but also in proactively finding actionable insights to help drive high-impact business changes. Our end-to-end data solution reduces the gap between the business teams and technical teams, and achieves real ‘intelligence’ in the iteration cycle. Browse our Business Intelligence and Data Analytics team openings to see how you can make an impact with us.; Job Description:; Work closely with Data PM, Business Intelligence Analyst & other Engineers to turn data into information that can be used to make sound business decisions; Design and develop data marts and data warehouses that support business intelligence and data analytics initiatives.; Develop and implement best practices for data management, including data quality, data security, and data privacy.; Handle end to end data pipelines from multiple sources internally and externally and ensure its performance & scalability as Single Source of Truth; Adhere to software development best practices, including test-driven development.; Requirements:; Master's or bachelor degree in Computer Science/ Information Systems or any related fields; Expert in SQL, Spark, HDFS, and other data processing tools; Expert in Object Oriented & Functional Programming (preferably Python / Scala); Experience in UNIX environment; Proficient in data modeling concepts (preferably Kimball’s versions), batch processing and lambda architecture; Proficient in Software Development Life Cycle (SDLC) including code version control, test driven development and technical documentation; Excellent communication & collaboration skills; Analytical & data driven and have high curiosity with data; Ability to work in a fast-paced, dynamic environment",,Full time,indonesia
85622929,Data Engineer (Azure Data Factory),PT Kamoro Maxima Integra,South Jakarta,2025-07-10 16:17:33,https://id.jobstreet.com/id/job/85622929,"Responsibilities:; Developing and managing data pipelines solutions for the organization; Develop and execute database queries and conduct analyses; Generate reports, dashboards, and visualizations to present findings to stakeholders and support data-driven decision-making;  Requirements:; Strong English communication skills; interviews and meetings will be conducted in English.; Willing to work on-site at the South Jakarta office.; Bachelor’s degree in Information Systems, Computer Science, or a related field.; Minimum 2 years of hands-on experience in data engineering.; Solid knowledge of ETL processes, data warehousing, and data engineering best practices.; Proficient in Azure Data Factory, Snowflake, Python, MS SQL, and stored procedures.; Experienced in data migration across various systems and sources.; Skilled in using BI tools, especially Power BI.; Familiarity with SAP CPI, SNPGlue, and BizTalk is a plus.; Proven ability to develop and manage data integration between systems or external parties.;  Why join Us?; We offer very attractive salary and outstanding benefits.; Most of our clients are multinational company which you will be exposed to a large IT environment and valuable experience in international scale projects.; You will always learn new things as our projects always adopt latest technology and best practice available in the market.; Last but not least, we offer a supportive and encouraging environment that puts the emphasis on teamwork. Here, your soft skill (professional relationships, character, attitude) will grow as fast as your technical skill.",,Full time,indonesia
85535014,Data Engineer,Shipper,Central Jakarta,2025-07-07 16:17:33,https://id.jobstreet.com/id/job/85535014,"What is Shipper:; Shipper is Indonesia's leading digital logistics company, specializing in end-to-end supply chain solutions for e-commerce businesses and enterprises. Established in 2017, Shipper is on a mission to democratize top-tier logistics across Indonesia. We are backed by prominent investors, including Naspers, Floodgate, Y-Combinator, Lightspeed Venture Partners, Insignia Ventures Partners, DST Global Partners, and Sequoia Capital India.; ; About The Role: ; We’re on the lookout for a Data Engineer (or Data Analyst Engineer) to join our growing tech team. You’ll play a key role in building our data pipeline from scratch, ensuring data flows smoothly across systems to support real-time operations and critical business decisions. This isn’t just about ETL — we need someone who can design, build, and scale. If you've ever walked into a company with no data infra and built something others could rely on, we’d love to hear from you.; Tech Stack You’ll Work With:; BigQuery, Google Cloud Storage, AWS S3; Apache Airflow, Database Migration Service (DMS); Databricks, Python; Familiarity with datalake architectures and storage optimization; Optional nice-to-have: Kafka, dbt, PostgreSQL, MongoDB; ; What Will You Do:; Build and maintain scalable data pipelines to support both batch and near real-time needs.; Integrate data from operational systems into our BigQuery warehouse.; Set up workflows and scheduling using Airflow.; Handle database replication and transformation via DMS.; Use Databricks for large-scale data processing.; Manage and optimize data storage layers, including AWS S3, GCS, and datalake environments.; Collaborate with engineers, analysts, and product teams to understand and fulfill data needs; What Are The Requirements:; 5+ years of experience in Data Engineering or similar roles.; Hands-on experience building pipelines from scratch.; Strong grasp of cloud-based data platforms, especially GCP and AWS.; Proficient in Python for automation and transformation tasks.; Able to work independently and provide direction in a fast-moving environment",,Kontrak/Temporer,indonesia
85147318,Senior Data Engineer,Qoala,Jakarta,2025-06-24 16:17:33,https://id.jobstreet.com/id/job/85147318,"Summary of The Job; ; The Data Engineer is responsible for building and maintaining scalable data pipelines and platforms to ensure reliable and timely data availability across the organization. This role also manages data ingestion, orchestrates workflows, monitors platform performance and cost, and supports AI/ML engineering through clean, governed, and well-structured data.; ; Responsibilities:; Analyze and organize raw data; Combine raw information from different sources; Explore ways to enhance data quality and reliability; Develop and update technical documentation; Technical responsibility for ingesting data and data pipelines to ensure compliance with data standards, architectural standards, and achievement of documented requirements.; Develop and maintain current data ingestion processes and build an analytical layer with a state-of-art architecture.; Innovate new data solutions to achieve business mission.; Manage existing CI/CD process.; Work with data and analytics experts to strive for greater functionality in our data systems.; Collaborate with the Engineering team to keep the data integrity between systems.; Requirements:; Previous experience as a data engineer or other position in data field minimum 4 years; Knowledge of programming languages (e.g. Java and Python) with GIT as versioning tools; Hands-on experience with SQL (Oracle, MySQL, Redshift, Hive etc); Familiar with Airflow as workflow management tools; Crave for new technologies with fast learning and understanding process.",,Full time,indonesia
80249699,Software Engineer - Data,PT Samsung Electronics Indonesia,Jakarta,2025-06-17 16:17:33,https://id.jobstreet.com/id/job/80249699,"Position Summary; We're looking for passionate and adaptable software engineer data to join our team. Ideal candidates should have a strong experience in implement ETL to provide structured data. You will contribute to both the software engineer data.; Role and Responsibilities; 1. Understand and implement ETL to provide structured data that meets its purpose on time.; 2. Write clean, maintainable, and efficient code with well-documentation.; 3. Review code with best practices of readability, testing patterns, documentation, reliability, security, and performance considerations in mind.; 4. Ensure full visibility, error reporting, and monitoring of high-performing backend services; 5. Stay up-to-date on the latest backend technologies and trends.; Skills and Qualifications; 1. Generally, requires a bachelor's degree in computer science, Information System, Information Technology, Software Engineering and Electrical Engineering, Math, Physics, from Reputable Universities with a minimum 2 years related experience, or advanced degree without experience.; 2. [Maintain ETL Engine] Develop and maintain crawling and parser engine that meets requirement.; 3. [Maintain Data Quality] Participate in providing a clean data quality.; 4. [Maintaining and Optimizing Service] Participate in terms of system improvement that lead to the efficiency of cost operation.; 5. Have deep understanding of JavaScript and Object-Oriented Programming; 6. Have good communication skills in English; 7. Accustomed to using versioning systems (GitHub); 8. Have experience in SQL Database; 9. Have experience using AWS services ; ; Preferable:; - Have experience in web scraping tools (Puppeteer, Selenium, Beautiful Soup) is a plus; - Have experience in OCR tools (OpenCV, Tesseract, Python) is a plus; - Have experience in REST API Development (NodeJS) is a plus; - Have experience in Service Oriented Architecture / Microservices Architecture is a plus; - Excellent communication abilities in English and Bahasa Indonesia; * Samsung has a strict policy on trade secrets. In applying to Samsung and progressing through the recruitment process, you must not disclose any trade secrets of a current or previous employer.; * Please visit Samsung membership to see Privacy Policy, which defaults according to your location. You can change Country/Language at the bottom of the page. If you are European Economic Resident, please click here; .",,Full time,indonesia
